URL,Name,Description,Products,Featured,New Exhibitor,Sponsoring,Verified Description,Number of Employees,Market Cap,Other Useful Information,Accuracy Note
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Stolz bv - the natural character of leather,Not given,Not provided,Yes,No,New Exhibitor,,,,Featured: Yes | Sponsoring: New Exhibitor,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,STS Aviation Group,"Founded in 1984, STS Aviation Group is a one-stop service provider to the global aviation industry. With headquarters in Jensen Beach, Florida and offices around the world, STS delivers nose-to-tail solutions with unmatched results and expertise. To learn more about STS Aviation Group and what makes it the company with “Solutions to Keep You Flying,” please visit  www.stsaviationgroup.com or call 1-800-800-2400.",Not provided,No,No,No,"Founded in 1984, STS Aviation Group is a one-stop service provider to the global aviation industry. With headquarters in Jensen Beach, Florida and offices around the world, STS delivers nose-to-tail solutions with unmatched results and expertise. To learn more about STS Aviation Group and what makes it the company with “Solutions to Keep You Flying,” please visit  www.stsaviationgroup.com or call 1-800-800-2400.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,"Sunloop Aviation Technology Co., Ltd.","We are a technology engineering company located in Shanghai, China, dedicated to PMA manufacturing and supply in the aerospace field, as well as mold manufacturing and component production in the special engineering and manufacturing field. We provide research and development, design, and production of PMA components for customers around the world, as well as urgent supply and customized production of special molds and components.  
Our pursuit of goals - quality, efficiency, speed
Our vision - to make the sky better","Fasteners, Finishing, Flooring, Plastic Mouldings, Repairs & Restoration, Seating, Signage & Placards, Window Shade & Blinds, Certification Services",No,Yes,No,"We are a technology engineering company located in Shanghai, China, dedicated to PMA manufacturing and supply in the aerospace field, as well as mold manufacturing and component production in the special engineering and manufacturing field. We provide research and development, design, and production of PMA components for customers around the world, as well as urgent supply and customized production of special molds and components.  
Our pursuit of goals - quality, efficiency, speed
Our vision - to make the sky better",,,"Products: Fasteners, Finishing, Flooring, Plastic Mouldings, Repairs & Restoration, Seating, Signage & Placards, Window Shade & Blinds, Certification Services | New Exhibitor: Yes",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,SUREFLO2 AVIATION OXYGEN SYSTEMS,"SureflO2 Aviation manufactures ready-to-use therapeutic oxygen assemblies for onboard passenger first aid. Our products are physician-led, aviation-specific, and developed with a strong focus on safety, usability, and operational practicality for cabin crew. SureflO2 supplies out-of-the-packet solutions, reducing complexity during in-flight medical events while supporting consistent, reliable oxygen delivery. We work closely with airline stakeholders to ensure our systems align with aviation safety, quality, and regulatory expectations, supporting real-world deployment across commercial fleets","Safety, Emergency & Security",No,Yes,No,"SureflO2 Aviation manufactures ready-to-use therapeutic oxygen assemblies for onboard passenger first aid. Our products are physician-led, aviation-specific, and developed with a strong focus on safety, usability, and operational practicality for cabin crew. SureflO2 supplies out-of-the-packet solutions, reducing complexity during in-flight medical events while supporting consistent, reliable oxygen delivery. We work closely with airline stakeholders to ensure our systems align with aviation safety, quality, and regulatory expectations, supporting real-world deployment across commercial fleets",,,"Products: Safety, Emergency & Security | New Exhibitor: Yes",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TANNERIE SOVOS GROSJEAN,"Worked, in our workshop in the Vosges, the leather qualities are realized in the respect of the environmental standards (in particular the REACH standard) and a societal ethics. The quality of the flower, combined with the multiple finishing operations, is particularly adapted to high-end projects: luxury homes, aeronautics, boating.","Seating, Leathers, BizJet Interior Design",No,Yes,No,"Worked, in our workshop in the Vosges, the leather qualities are realized in the respect of the environmental standards (in particular the REACH standard) and a societal ethics. The quality of the flower, combined with the multiple finishing operations, is particularly adapted to high-end projects: luxury homes, aeronautics, boating.",,,"Products: Seating, Leathers, BizJet Interior Design | New Exhibitor: Yes",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Tapis Corporation,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TCI AIRCRAFT INTERIORS,Not given,Not provided,Yes,No,Sponsor of IFEC Hardware,,,,Featured: Yes | Sponsoring: Sponsor of IFEC Hardware,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TEAM PLASTIQUE,"6 main activities : vacuum forming / vacuum laminating / pressure forming / thermo soft touch / CNC 5 axis / assembly.
We also developed  a unique know-how, which allows to apply decorative film on very complexe shapes.
This finish is particularly appreciated in the business and first class markets, where aesthetic parts require accuracy, quality and customization.
Pressure forming is another technology , resulting as a thermoformed part similar to an injected part with a lower tooling investment.
The latest process developed is the thermo soft touch in order to bring a touch of comfort.",Not provided,No,No,No,"6 main activities : vacuum forming / vacuum laminating / pressure forming / thermo soft touch / CNC 5 axis / assembly.
We also developed  a unique know-how, which allows to apply decorative film on very complexe shapes.
This finish is particularly appreciated in the business and first class markets, where aesthetic parts require accuracy, quality and customization.
Pressure forming is another technology , resulting as a thermoformed part similar to an injected part with a lower tooling investment.
The latest process developed is the thermo soft touch in order to bring a touch of comfort.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Tech Mahindra GmbH,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Technifab,"Technifab provides aerospace products and solutions. We design, fabricate, and assemble custom high performance closed cell foam products such as ECS ducting, Window Seals, Insulation, and Interior Components used in aircraft and space vehicle interiors. We are vertically integrated and can bring additional product value by including plastics, metal, adhesives, and additive manufacturing components as part of our fully complete assemblies.","Cabin Management Systems, Environment Systems/Air Conditioning, Flooring, Seating, Window Shade & Blinds",No,No,No,"Technifab provides aerospace products and solutions. We design, fabricate, and assemble custom high performance closed cell foam products such as ECS ducting, Window Seals, Insulation, and Interior Components used in aircraft and space vehicle interiors. We are vertically integrated and can bring additional product value by including plastics, metal, adhesives, and additive manufacturing components as part of our fully complete assemblies.",,,"Products: Cabin Management Systems, Environment Systems/Air Conditioning, Flooring, Seating, Window Shade & Blinds",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TECHNO AEROSPACE,"Techno Aerospace leads aviation branding, merging luxury design with engineering excellence to create certified, flight-ready interiors. We transform sophisticated brand visions into exceptional passenger experiences through bespoke signature bulkheads, bespoke flooring and bespoke monuments. Our capabilities span design engineering, advanced finishing including 3D applications and electroplating, manufacturing, and certification. Working with prestigious carriers like Emirates and Qatar Airways, we deliver turnkey solutions that elevate airline identity and strengthen brand recognition.","Finishing, Flooring, Galleys & Galley Equipment, Interior Paints & Coverings, Lavatory & Waste Equipment, Composites, Metals, Overhead Storage, Signage & Placards",No,No,No,"Techno Aerospace leads aviation branding, merging luxury design with engineering excellence to create certified, flight-ready interiors. We transform sophisticated brand visions into exceptional passenger experiences through bespoke signature bulkheads, bespoke flooring and bespoke monuments. Our capabilities span design engineering, advanced finishing including 3D applications and electroplating, manufacturing, and certification. Working with prestigious carriers like Emirates and Qatar Airways, we deliver turnkey solutions that elevate airline identity and strengthen brand recognition.",,,"Products: Finishing, Flooring, Galleys & Galley Equipment, Interior Paints & Coverings, Lavatory & Waste Equipment, Composites, Metals, Overhead Storage, Signage & Placards",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TechnoLab GmbH,"Manufacturers looking for an accredited testing laboratory to test the suitability of their products are in good hands with the experts at TechnoLab. Many other laboratories specialise in only two to four test procedures, but we offer over 20 procedures plus test setups created individually for your product. We also offer damage analysis to determine which product components have broken and why. We are a one-stop shop because we offer a very wide range of services.",Certification Services,No,Yes,No,"Manufacturers looking for an accredited testing laboratory to test the suitability of their products are in good hands with the experts at TechnoLab. Many other laboratories specialise in only two to four test procedures, but we offer over 20 procedures plus test setups created individually for your product. We also offer damage analysis to determine which product components have broken and why. We are a one-stop shop because we offer a very wide range of services.",,,Products: Certification Services | New Exhibitor: Yes,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Teledyne Aerospace Electronics,"Teledyne's Connected Aircraft solutions allow operators to leverage their inflight connectivity investment, to reduce operational cost and increase efficiency. Our solutions cover cabin air monitoring, wireless/broadband communications, ACARS over IP, EFB and crew devices connectivity, data acquisition, distribution, and analytics.","Big Data and Analytics, Cabin Management Systems, Cyber Security, Environment Systems/Air Conditioning, Connectivity/Communications",No,No,No,"Teledyne's Connected Aircraft solutions allow operators to leverage their inflight connectivity investment, to reduce operational cost and increase efficiency. Our solutions cover cabin air monitoring, wireless/broadband communications, ACARS over IP, EFB and crew devices connectivity, data acquisition, distribution, and analytics.",,,"Products: Big Data and Analytics, Cabin Management Systems, Cyber Security, Environment Systems/Air Conditioning, Connectivity/Communications",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TELEKOM DEUTSCHLAND GMBH,"With millions of customers and presence in more than 50 countries, we connect people everywhere. As your experienced Internet Service Provider (ISP) on the ground, we also enable superior Wi-Fi service in the sky. Our ISP in-flight solution is compatible with all satellite-based broadband internet services on the market, including our unique European Aviation Network. The ISP platform provides outstanding opportunities for advanced airline connectivity: a harmonized customer experience across different providers, easy log-on via multiple channels, and a high number of Wi-Fi roaming agreements.",Not provided,No,No,No,"With millions of customers and presence in more than 50 countries, we connect people everywhere. As your experienced Internet Service Provider (ISP) on the ground, we also enable superior Wi-Fi service in the sky. Our ISP in-flight solution is compatible with all satellite-based broadband internet services on the market, including our unique European Aviation Network. The ISP platform provides outstanding opportunities for advanced airline connectivity: a harmonized customer experience across different providers, easy log-on via multiple channels, and a high number of Wi-Fi roaming agreements.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Telesat,"With Telesat Lightspeed, infight connectivity (IFC) service providers and airlines have the ultimate in LEO satellite network reliability, security, and flexibility. The network takes ultra-fast, low-latency IFC wherever planes travel. High-speed internet is always available, network quality never deteriorates, and every passenger can simultaneously access demanding, real-time applications and services, even in the most congested locations. At the same time, crew can take advantage of real-time data and sophisticated technologies such as AI to increase operational efficiency and cut costs.",Connectivity/Communications,No,No,No,"With Telesat Lightspeed, infight connectivity (IFC) service providers and airlines have the ultimate in LEO satellite network reliability, security, and flexibility. The network takes ultra-fast, low-latency IFC wherever planes travel. High-speed internet is always available, network quality never deteriorates, and every passenger can simultaneously access demanding, real-time applications and services, even in the most congested locations. At the same time, crew can take advantage of real-time data and sophisticated technologies such as AI to increase operational efficiency and cut costs.",,,Products: Connectivity/Communications,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TELEX,"Our profound understanding of the aviation industry is essential to the usability and durability of our products. They are the perfect choice for business and commercial applications, offering comfortable, lightweight, low-profile design and excellent sound quality – enabling pilots to focus on flying.",Not provided,No,No,No,"Our profound understanding of the aviation industry is essential to the usability and durability of our products. They are the perfect choice for business and commercial applications, offering comfortable, lightweight, low-profile design and excellent sound quality – enabling pilots to focus on flying.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TESSOLVE Semiconductor Pvt Ltd,"Tessolve’s Systems team delivers certified, aviation-grade embedded solutions for IFE, CMS and connected cabin platforms. We support customers end-to-end, from system architecture and development to qualification, lifecycle and obsolescence management.
In parallel, Tessolve provides Component Maintenance Manuals (CMM) and in-service documentation aligned with certified configurations.
Our portfolio includes 4K/UHD media servers, video encoder/decoder units, onboard connectivity & wireless access points, 3D flight rendering systems, and display units for bulkhead and in-seat applications.","AI/ Machine Learning, Consultancies, Cabin Management Systems, Hardware, IFEC Hardware, Virtual/Augmented Reality",No,No,No,"Tessolve’s Systems team delivers certified, aviation-grade embedded solutions for IFE, CMS and connected cabin platforms. We support customers end-to-end, from system architecture and development to qualification, lifecycle and obsolescence management.
In parallel, Tessolve provides Component Maintenance Manuals (CMM) and in-service documentation aligned with certified configurations.
Our portfolio includes 4K/UHD media servers, video encoder/decoder units, onboard connectivity & wireless access points, 3D flight rendering systems, and display units for bulkhead and in-seat applications.",,,"Products: AI/ Machine Learning, Consultancies, Cabin Management Systems, Hardware, IFEC Hardware, Virtual/Augmented Reality",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Testori Aero Supply Srl,"TESTORI AERO SUPPLY, certified EASA DOA/POA and Part 145, as well as UAE GCAA DOA/146 and CAR 145, offers textiles materials, leather, ready made cushions and covers, carpet, pleated curtain, fire blocking layer, headrest pillowcases, meal table and polycarbonate parts for seats. TESTORI offers design,internal laboratory approved under Part 21G, implementation and certification of minor change approval and STC. TESTORI gained STCs for cushion replacement on 16g seats B777 and B737 Next Generation aircraft flight attendant seat cushions replacement.","Repairs & Restoration, Certification Services",No,No,No,"TESTORI AERO SUPPLY, certified EASA DOA/POA and Part 145, as well as UAE GCAA DOA/146 and CAR 145, offers textiles materials, leather, ready made cushions and covers, carpet, pleated curtain, fire blocking layer, headrest pillowcases, meal table and polycarbonate parts for seats. TESTORI offers design,internal laboratory approved under Part 21G, implementation and certification of minor change approval and STC. TESTORI gained STCs for cushion replacement on 16g seats B777 and B737 Next Generation aircraft flight attendant seat cushions replacement.",,,"Products: Repairs & Restoration, Certification Services",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Testori 1904,"Testori Textiles is an original Italian manufacturer of high-performance technical textiles, established in 1904 and entirely Made in Italy. We specialize in certified fabrics for aircraft cabin interiors, serving airlines, seat manufacturers and OEMs worldwide. Our portfolio includes aviation-certified seat, curtain and vertical surface fabrics designed to meet international flammability standards such as FAR 25.853. Combining advanced R&D, sustainable material innovation and full in-house production control, we build long-term partnerships based on reliability and customization capability.","Carpet, Fabric, Leathers",No,No,No,"Testori Textiles is an original Italian manufacturer of high-performance technical textiles, established in 1904 and entirely Made in Italy. We specialize in certified fabrics for aircraft cabin interiors, serving airlines, seat manufacturers and OEMs worldwide. Our portfolio includes aviation-certified seat, curtain and vertical surface fabrics designed to meet international flammability standards such as FAR 25.853. Combining advanced R&D, sustainable material innovation and full in-house production control, we build long-term partnerships based on reliability and customization capability.",,,"Products: Carpet, Fabric, Leathers",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Tex Tech Industries,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Thales,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,The Boeing Company,"At Boeing, we develop, manufacture, and service commercial airplanes, defense products, and space systems for customers in more than 150 countries. We provide customers with innovative production and aftermarket cabin offerings, inflight entertainment, and integrated supply chain solutions directly and via joint-ventures, partnerships, and subsidiary Encore interiors. Our diverse team is committed to innovating for the future, leading with sustainability, enabling accessible products, and cultivating a culture based on the company's core values of safety, quality, and integrity.",Aircraft Manufacturer,No,No,No,"At Boeing, we develop, manufacture, and service commercial airplanes, defense products, and space systems for customers in more than 150 countries. We provide customers with innovative production and aftermarket cabin offerings, inflight entertainment, and integrated supply chain solutions directly and via joint-ventures, partnerships, and subsidiary Encore interiors. Our diverse team is committed to innovating for the future, leading with sustainability, enabling accessible products, and cultivating a culture based on the company's core values of safety, quality, and integrity.",,,Products: Aircraft Manufacturer,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,The Gill Corporation,"The Gill Corporation is a leading manufacturer of high performance composite materials and products for the aerospace, transportation and other industries. Products include honeycomb, sandwich panels, cargo compartment liners, specialty laminates, 3-, 5-, 6-axis CNC machined parts, fabricated assemblies, and other value-added solutions. Four vertically integrated worldwide locations in Maryland, France, United Kingdom and headquartered in El Monte, CA USA.","Aircraft Manufacturer, Flooring, Galleys & Galley Equipment, Lavatory & Waste Equipment, Overhead Storage, Repairs & Restoration, Seating",No,No,No,"The Gill Corporation is a leading manufacturer of high performance composite materials and products for the aerospace, transportation and other industries. Products include honeycomb, sandwich panels, cargo compartment liners, specialty laminates, 3-, 5-, 6-axis CNC machined parts, fabricated assemblies, and other value-added solutions. Four vertically integrated worldwide locations in Maryland, France, United Kingdom and headquartered in El Monte, CA USA.",,,"Products: Aircraft Manufacturer, Flooring, Galleys & Galley Equipment, Lavatory & Waste Equipment, Overhead Storage, Repairs & Restoration, Seating",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,The Young Engineers,"The Young Engineers (TYE), based in Lake Forest, CA, USA, specializes in fasteners for honeycomb panels and composite materials utilized in interiors for aircraft, rotorcraft, and space applications. TYE works with OEM’s around the world in the design and development of aircraft fasteners specific to their application. TYE's extensive product range consists of industry-standard and proprietary bespoke designs. Sandwich panel potted-in inserts, plastic inserts, floating nut inserts, floor panel inserts, rivet inserts, mechanically attached fasteners, tensile fasteners and installation tooling.",Not provided,No,No,No,"The Young Engineers (TYE), based in Lake Forest, CA, USA, specializes in fasteners for honeycomb panels and composite materials utilized in interiors for aircraft, rotorcraft, and space applications. TYE works with OEM’s around the world in the design and development of aircraft fasteners specific to their application. TYE's extensive product range consists of industry-standard and proprietary bespoke designs. Sandwich panel potted-in inserts, plastic inserts, floating nut inserts, floor panel inserts, rivet inserts, mechanically attached fasteners, tensile fasteners and installation tooling.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,ThermHex Waben GmbH,"We are a leading manufacturer of high-quality honeycomb core materials used in a wide range of products. Our innovative honeycomb structures offer a unique combination of high strength and lightness, making them particularly attractive to a wide range of industries. Our product range includes a variety of solutions for lightweight construction and material reinforcement. Successful in the production of lightweight structures for a wide range of applications and international customers, we set the standards for quality and performance.",Not provided,No,No,No,"We are a leading manufacturer of high-quality honeycomb core materials used in a wide range of products. Our innovative honeycomb structures offer a unique combination of high strength and lightness, making them particularly attractive to a wide range of industries. Our product range includes a variety of solutions for lightweight construction and material reinforcement. Successful in the production of lightweight structures for a wide range of applications and international customers, we set the standards for quality and performance.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Thinkom,"ThinKom Solutions, Inc., is a leading provider of innovative, ultra-low-profile IFC antenna solutions for commercial and business aviation applications, delivering fast, resilient, and reliable connectivity “from every orbit to every seat.”  ThinAir antennas consume less power while delivering high spectral efficiency, reducing recurring satellite costs. Packaged in a low-drag design to save fuel and reduce emissions, ThinAir’s proven, proprietary, patented solutions are trusted by leading inflight connectivity providers and airline customers around the globe.","IFEC Hardware, Connectivity/Communications",No,No,No,"ThinKom Solutions, Inc., is a leading provider of innovative, ultra-low-profile IFC antenna solutions for commercial and business aviation applications, delivering fast, resilient, and reliable connectivity “from every orbit to every seat.”  ThinAir antennas consume less power while delivering high spectral efficiency, reducing recurring satellite costs. Packaged in a low-drag design to save fuel and reduce emissions, ThinAir’s proven, proprietary, patented solutions are trusted by leading inflight connectivity providers and airline customers around the globe.",,,"Products: IFEC Hardware, Connectivity/Communications",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Thompson Aero Seating,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Timetooth Technologies Private Limited,"Timetooth, a Tier-I aerospace supplier, offers a diverse range of aircraft seating for Regional, Narrow Body, and eVTOL platforms. We are proud to debut ALTURA RA, which combines a lightweight design with the lowest Total Cost of Ownership. Our platforms offer full customization, ensuring a bespoke fit for your brand's unique identity and operational needs. Timetooth is the first and only seating OEM from India to receive ITSO Authorization, and is strategically based in the world’s fastest-growing aviation market.",Seating,No,Yes,No,"Timetooth, a Tier-I aerospace supplier, offers a diverse range of aircraft seating for Regional, Narrow Body, and eVTOL platforms. We are proud to debut ALTURA RA, which combines a lightweight design with the lowest Total Cost of Ownership. Our platforms offer full customization, ensuring a bespoke fit for your brand's unique identity and operational needs. Timetooth is the first and only seating OEM from India to receive ITSO Authorization, and is strategically based in the world’s fastest-growing aviation market.",,,Products: Seating | New Exhibitor: Yes,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Tisca Tischhauser AG,"Tisca designs and produces all sorts of premium quality textiles in harmonized designs and colors for the complete cabin interior furnishing under one roof:
Carpets (machine-woven, machine-tufted, hand-tufted, hand-woven, embroidered, pass-machine tufted) | Seat cover fabrics | Curtain, headrest and sidewall fabrics | Steam-pleated curtains | Ready-to-install carpets | Entrance matting products.
We offer customized products for the commercial airline and business jet industry.
Moreover, we maintain a very large stock program with over 4500 items on stock ready for immediate shipment.","Design Studios, Finishing, Flooring, Carpet, Fabric, Leathers, Dress Covers, Sound Proofing Equipment, BizJet Interior Design, BizJet Refurbishment",No,No,No,"Tisca designs and produces all sorts of premium quality textiles in harmonized designs and colors for the complete cabin interior furnishing under one roof:
Carpets (machine-woven, machine-tufted, hand-tufted, hand-woven, embroidered, pass-machine tufted) | Seat cover fabrics | Curtain, headrest and sidewall fabrics | Steam-pleated curtains | Ready-to-install carpets | Entrance matting products.
We offer customized products for the commercial airline and business jet industry.
Moreover, we maintain a very large stock program with over 4500 items on stock ready for immediate shipment.",,,"Products: Design Studios, Finishing, Flooring, Carpet, Fabric, Leathers, Dress Covers, Sound Proofing Equipment, BizJet Interior Design, BizJet Refurbishment",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Topcast Aviation Supplies Co Ltd,"As a global supplier of parts, services and solutions for the aviation industry, Topcast takes pride in our strong partnerships with our principals, customers, and partners. We are not just in the business of aircraft parts and maintenance. We bridge geographies, time zones, and cultures to supply solutions that enable global transportation and world commerce. 

We connect people. Ultimately, we help connect a better world.","Connectors, Environment Systems/Air Conditioning, Fasteners, Flooring, Galleys & Galley Equipment, Hardware, Interior Paints & Coverings, Lavatory & Waste Equipment, Lighting/LED, Repairs & Restoration",No,No,No,"As a global supplier of parts, services and solutions for the aviation industry, Topcast takes pride in our strong partnerships with our principals, customers, and partners. We are not just in the business of aircraft parts and maintenance. We bridge geographies, time zones, and cultures to supply solutions that enable global transportation and world commerce. 

We connect people. Ultimately, we help connect a better world.",,,"Products: Connectors, Environment Systems/Air Conditioning, Fasteners, Flooring, Galleys & Galley Equipment, Hardware, Interior Paints & Coverings, Lavatory & Waste Equipment, Lighting/LED, Repairs & Restoration",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,"Touch Inflight Solutions, Inc.","Touch is redefining inflight entertainment as a Digital Experience Manager (DXM) for more than 30 airlines worldwide. Moving beyond traditional content service provision, Touch streamlines curation, collaboration, and performance optimization through proprietary platforms such as the Touch Media Center and Customer Portal to deliver tailored media solutions for the digital airline of tomorrow. Backed by a dedicated team of content specialists and a customer-focused approach, Touch ensures airlines maximize passenger engagement through high-quality media.",Not provided,No,No,No,"Touch is redefining inflight entertainment as a Digital Experience Manager (DXM) for more than 30 airlines worldwide. Moving beyond traditional content service provision, Touch streamlines curation, collaboration, and performance optimization through proprietary platforms such as the Touch Media Center and Customer Portal to deliver tailored media solutions for the digital airline of tomorrow. Backed by a dedicated team of content specialists and a customer-focused approach, Touch ensures airlines maximize passenger engagement through high-quality media.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Townsend Leather,Not given,Not provided,Yes,No,Sponsor of Leathers,,,,Featured: Yes | Sponsoring: Sponsor of Leathers,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Trelleborg Sealing Solutions France SAS,"As a global leader with over 70 years of expertise in the aerospace industry, Trelleborg Aerospace delivers advanced sealing solutions and polymer components for nearly every aviation application.
Magee Plastics is now part of Trelleborg.","Cabin Management Systems, Environment Systems/Air Conditioning, Composites, Plastics, Plastic Mouldings, Fabric, Window Shade & Blinds",No,No,No,"As a global leader with over 70 years of expertise in the aerospace industry, Trelleborg Aerospace delivers advanced sealing solutions and polymer components for nearly every aviation application.
Magee Plastics is now part of Trelleborg.",,,"Products: Cabin Management Systems, Environment Systems/Air Conditioning, Composites, Plastics, Plastic Mouldings, Fabric, Window Shade & Blinds",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TREO-Labor für Umweltsimulation GmbH,"Aircraft equipment and components must comply with many different demands. Treo tests whether its customers’ products meet these requirements. The test processes are carried out in accordance with standards like RTCA DO-160 or ABD 0100. We support our customers from Qualification Test Procedures (QTP) through to Qualification Test Reports (QTR). Environmental simulation, material testing, electrical safety and electromagnetic compatibility: our great advantage is that we can perform all standards-compliant tests in our modern laboratories.",Not provided,No,No,No,"Aircraft equipment and components must comply with many different demands. Treo tests whether its customers’ products meet these requirements. The test processes are carried out in accordance with standards like RTCA DO-160 or ABD 0100. We support our customers from Qualification Test Procedures (QTP) through to Qualification Test Reports (QTR). Environmental simulation, material testing, electrical safety and electromagnetic compatibility: our great advantage is that we can perform all standards-compliant tests in our modern laboratories.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Trimas Aerospace Germany GmbH,Not given,Not provided,No,No,No,,,,,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Triumph Group Inc.,"TRIUMPH is a global leader in the aerospace industry offering design, production and service for aircraft systems and components including Insulation Systems, Environmental Control Systems Composite Ducting, Composite assemblies and Plastic Thermoformed assemblies for OEMs and carriers.",Not provided,No,No,No,"TRIUMPH is a global leader in the aerospace industry offering design, production and service for aircraft systems and components including Insulation Systems, Environmental Control Systems Composite Ducting, Composite assemblies and Plastic Thermoformed assemblies for OEMs and carriers.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,True Blue Power,Not given,Not provided,Yes,No,Sponsor of Power Supply,,,,Featured: Yes | Sponsoring: Sponsor of Power Supply,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,TT Electronics,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Tulmar Safety Systems,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Türksat Uydu Haberleşme Kablo Tv ve İşletme A.Ş.,Not given,Not provided,No,Yes,No,,,,New Exhibitor: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Uniters S.P.A,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
